sector,country_binned,from,to,frequency,EPS,JSS,EPDR,SPDR,promotion_prob
Information Technology,US,Technical Support Engineer,Senior Systems Engineer,24,1.0,1.0,0.2307692307692307,0.5063280294761512,0.9429510815179954
Information Technology,US,Network Support Engineer,Senior Network Engineer,24,0.8746327199086392,1.0,0.6551724137931034,0.5041302092505908,0.9986450216751172
Information Technology,US,Information Technology Support Specialist,Network Engineer,24,1.0,1.0,0.6551724137931034,0.5143898582492668,0.9983934837671916
Information Technology,US,Programmer Analyst,Quality Assurance Engineer,24,0.6400328642939267,0.9999998719036862,0.3333333333333333,,0.9823412539472265
Information Technology,US,Systems Engineer,Network Security Engineer,24,0.000100950331336,0.9999860256795214,0.7142857142857143,0.5135596101076029,0.9997571473305803
Information Technology,US,Software Engineer,Quality Assurance Lead,24,0.0002298299873704,1.0,0.1162790697674418,0.490817650235244,0.9611511549162951
Information Technology,US,Network Administrator,Network Administrator II,24,0.7450150362024084,0.9998499782019572,0.6551724137931034,,0.9986699168743843
Information Technology,US,Developer,Senior .NET Developer,24,1.0,1.0,0.4545454545454545,,0.9895930268709208
Information Technology,US,Information Technology Architect,Solution Architect,24,0.2571026719316023,0.3878218310875391,0.3333333333333333,0.5075110380530536,0.9377466142591369
Information Technology,US,Senior Principal Consultant,Solution Architect,24,5.829143936442183e-05,0.9999998447649672,0.2972972972972973,0.5091956658657303,0.991510868776486
Information Technology,US,Senior Systems Engineer,Senior Software Developer,24,1.0,0.999999999369334,0.2,,0.9153667991554438
Information Technology,US,Technical Support Analyst,Technical Support Analyst II,24,0.0863796097896502,0.9676946493360457,0.6551724137931034,,0.999406739964151
Information Technology,US,Front End Developer,Senior Software Engineer,24,1.0,1.0,0.2631578947368421,0.515478588819318,0.9562538749930133
Information Technology,US,Network Administrator,Information Technology Operation Manager,24,1.0,1.0,0.7777777777777778,,0.9993351096997477
Information Technology,US,Technical Support Analyst,Quality Assurance Analyst,24,1.0,0.9999999974130088,0.3333333333333333,0.5032415453180552,0.9753980455372993
Information Technology,US,Software Engineer,Senior Software Test Engineer,24,0.0998613901352739,1.0,0.2307692307692307,0.5008947232621362,0.9828975996178276
Information Technology,US,UX Designer,Lead UX Designer,24,0.7623221393089672,0.99974805766931,0.6,0.5054775553447637,0.9981426588584908
Information Technology,US,Software Quality Assurance Engineer,Quality Assurance Lead Engineer,24,0.1356896308006869,0.999999999999801,0.4545454545454545,,0.9968369773357415
Information Technology,US,Software Architect,Lead Software Architect,24,0.3619078940363915,0.1230708266067347,0.5483870967741935,0.4968556491909207,0.9716840408708645
Information Technology,US,Software Development Engineer,Technical Program Manager,24,2.7162770338873266e-05,1.0,0.8461538461538461,0.5058105626380589,0.9999210522986618
Information Technology,US,Senior Programmer Analyst,Contract Programmer,24,0.0001046013525008,1.0,0.1162790697674418,,0.9548787708140292
Information Technology,US,Network Engineer,Senior Systems Analyst,24,1.0,1.0,0.2,0.5005756795039125,0.926932898280062
Information Technology,US,Systems Support Specialist,Network Administrator,24,0.1651296192929621,0.7478564433813146,0.2,,0.9379097562575401
Information Technology,US,Lead Program Manager,Group Program Manager,24,0.1178781957179292,0.9921038628212878,0.7777777777777778,0.5019954128338243,0.9998287698106927
Information Technology,US,Software Design Engineer,Senior Software Development Engineer,24,0.9999999999999766,1.0,0.7777777777777778,0.5145332959402077,0.9994355959524547
Information Technology,US,Database Administrator,Senior Database Architect,24,0.9999999999504102,1.0,0.2972972972972973,0.509503641803926,0.9668905703176983
Information Technology,US,Information Security Analyst,Information Security Officer,24,0.9999647951717668,0.999958713635263,0.4117647058823529,,0.9850706439253212
Information Technology,US,Senior Technical Consultant,Technical Architect,24,0.999959199938366,0.9963218131531622,0.5483870967741935,0.5065437420365048,0.9959528132221971
Information Technology,US,Technical Staff Member,Staff Software Engineer,24,0.1586254230823526,1.0,0.4117647058823529,0.5108340788705672,0.9960049162653056
Information Technology,US,Systems Engineer,Senior Security Engineer,24,0.9960496964505176,1.0,0.6,0.5162625372369324,0.9974445800477751
Information Technology,US,Systems Analyst,Information Systems Consultant,24,0.0043617564717379,0.9999999921088654,0.2307692307692307,0.5041216889752302,0.985001763172316
Information Technology,US,Web Development Intern,Software Engineering Intern,24,0.0093618608330112,0.9999999999999994,0.5,0.50734419642358,0.9984655350004434
Information Technology,US,PC Support Specialist,Systems Administrator,24,0.9999990364220108,1.0,0.5,,0.9929173625763644
Information Technology,US,Network Support Specialist,Systems Administrator,24,0.9979273050586344,0.9990413173468552,0.6,0.5043242858969432,0.9974201540743467
Information Technology,US,Support Engineer,Senior Systems Administrator,24,0.0004312148909829,1.0,0.4117647058823529,0.5068394717473864,0.996785065602649
Information Technology,US,Programmer Analyst,Lead Software Engineer,24,1.0,1.0,0.6,0.5164617239930765,0.9974307455471881
Information Technology,US,SAP Basis Administrator,Senior SAP Basis Administrator,24,0.90393234736457,0.9999581054248792,0.5483870967741935,,0.9958861471368815
Information Technology,US,Desktop Support Technician,Systems Engineer,24,1.0,1.0,0.5,0.5051724552043345,0.9939640585575573
Information Technology,US,Database Administrator,Database Administration Manager,24,0.949638244815034,0.999999562768032,0.8461538461538461,,0.9996540855941177
Information Technology,US,Engineering Vice President,Engineering Senior Vice President,24,0.976708686016992,0.9951690661170786,0.4545454545454545,0.5012388269632183,0.991259843762529
Information Technology,US,Senior Developer,SharePoint Architect,24,0.6587686414592073,0.9999993041925288,0.3333333333333333,0.496670777025788,0.984495388684916
Information Technology,US,Linux Systems Administrator,Senior Systems Administrator,24,0.7630696696819403,0.99748721193059,0.1707317073170731,,0.9206572803357461
Information Technology,US,Software Engineer II,Lead Software Engineer,24,0.9929181744063416,1.0,0.7777777777777778,,0.9993416013275136
Information Technology,US,Systems Analyst,.NET Developer,24,1.0,0.9999999925584055,0.2307692307692307,,0.9336258185720321
Information Technology,US,Information Technology Support,Systems Engineer,24,1.0,1.0,0.5,0.5063453045137901,0.9939663002785941
Information Technology,US,Software Manager,Software Development Manager,24,0.7121299417489992,0.9999963175639648,0.6,0.4939882137373326,0.9982623528829018
Information Technology,US,Software Engineering Intern,Technical Staff Member,24,1.0,1.0,0.3333333333333333,0.5039071325326757,0.9754031345530427
Information Technology,US,Web Designer,Flash Developer,24,0.999999553858432,0.9995665010387136,0.2307692307692307,0.5135727344815708,0.9429991290188307
Information Technology,US,Senior Firmware Engineer,Staff Firmware Engineer,24,0.8387788525276272,0.2204152794919642,0.6551724137931034,0.5051720963267812,0.9838087789702589
Information Technology,US,Software Quality Assurance Engineer,Senior Quality Assurance Analyst,24,0.9991454257226678,1.0,0.2,,0.9154585367582064
Information Technology,US,Lead Software Engineer,Chief Technology Officer,24,0.9998467510918472,0.9999999988416096,0.4117647058823529,0.5059916110026844,0.9872691286889425
Information Technology,US,Senior Database Administrator,Senior Database Architect,23,0.9998596401082362,0.9990017774574202,0.3529411764705882,0.5094278350168167,0.9790896099474197
Information Technology,US,User Experience Designer,User Experience Lead,23,0.8285926077028862,0.9999999999989128,0.4838709677419355,0.5157383102300714,0.9945529843523132
Information Technology,US,Network Analyst,Network Analyst II,23,0.6934924981577799,0.9311032397164009,0.84,,0.9996798982103513
Information Technology,US,Database Architect,Senior Database Architect,23,0.9241720966248198,0.9992647950642116,0.5333333333333333,0.5054948128643221,0.9958951076570028
Information Technology,US,Programmer,Senior Systems Administrator,23,0.0,1.0,0.9166666666666666,0.5037738758593037,0.9999567389459194
Information Technology,US,Information Technology Intern,Network Administrator,23,1.0,1.0,0.7692307692307693,0.5183969945436862,0.9993936309711285
Information Technology,US,Systems Analyst,Data Architect,23,1.0,1.0,0.5862068965517241,0.5065020454385958,0.9971013294735445
Information Technology,US,Web Designer,Senior Software Engineer,23,1.0,1.0,0.3529411764705882,0.5203345971726695,0.9792230939615064
Information Technology,US,Software Engineer,Test Manager,23,0.1990942046273721,1.0,0.5333333333333333,0.5001305232694362,0.9984948698225284
Information Technology,US,ETL Developer,ETL Consultant,23,0.999606685680444,0.97850501253059,0.2432432432432432,,0.9358751641221675
Information Technology,US,Software Developer,Technical Project Manager,23,0.9999999999997656,1.0,0.5333333333333333,0.5028893003786467,0.995449279197936
Information Technology,US,Senior Systems Analyst,Senior Application Analyst,23,0.4996672543668452,0.9691006506785173,0.2105263157894736,0.4996248230698867,0.9616845671121356
Information Technology,US,Salesforce Administrator,Developer,23,0.0921709290020693,0.9934866075838128,0.2432432432432432,0.4897886127125587,0.9843831995591885
Information Technology,US,Systems Analyst,Information Security Analyst,23,6.631098059539653e-08,0.999874609206807,0.2777777777777778,0.5007719892716657,0.989956487409209
Information Technology,US,Senior Software Engineer,Chief Software Architect,23,0.5798374973000178,0.9999999053279052,0.1219512195121951,0.4999057132346662,0.9210170674624273
Information Technology,US,Computer Support Specialist,Network Administrator,23,0.5916761231776841,0.9999999874738712,0.4375,0.5046435565129646,0.9941539878820452
Information Technology,US,Software Engineer,Technical Program Manager,23,0.9997903438483104,1.0,0.6428571428571429,0.5015149849904591,0.9982088330401065
Information Technology,US,Network Engineer,Senior Security Engineer,23,1.0,1.0,0.7037037037037037,0.5077075325080918,0.9989357367312147
Information Technology,US,Technical Support Specialist,Information Technology Support Specialist,23,0.1294936367666622,0.9999874955978298,0.2432432432432432,0.5011145329351914,0.9839641500623199
Information Technology,US,Technology Analyst,Application Developer,23,0.9999806303794472,1.0,0.5333333333333333,0.510557106083203,0.9954604552897937
Information Technology,US,Software Design Engineer,Technical Lead,23,0.0037744815081918,1.0,0.4375,0.5041136766749953,0.997403534255325
Information Technology,US,Senior Software Engineer,Software Engineering Team Lead,23,0.005888806443723,0.4726659651835124,0.6428571428571429,0.499457339747922,0.9974734251804199
Information Technology,US,Quality Assurance Consultant,Senior Quality Assurance Consultant,23,0.4193923933716426,0.9998131673426351,0.5862068965517241,0.5,0.9986983847659077
Information Technology,US,Configuration Specialist,Systems Analyst,23,0.981594353054909,0.9753061479317756,1.0,0.507835295856844,0.9999103672931048
Information Technology,US,Information Technology Systems Administrator,Systems Engineer,23,1.0,0.7668896746690386,0.2777777777777778,,0.9075442586746213
Information Technology,US,Database Administrator,Senior Systems Administrator,23,0.0,0.9999999999999242,0.0454545454545454,0.5059225632376971,0.9314221639925772
Information Technology,US,Lead Software Developer,Software Development Manager,23,0.9999999999418414,1.0,0.6428571428571429,0.4982749661408043,0.9982064658930011
Information Technology,US,Software Engineer,Chief Software Architect,23,0.99316246998156,1.0,0.5862068965517241,0.5062140070571809,0.9971283355457279
Information Technology,US,SAP Business Intelligence Consultant,Senior SAP Business Intelligence Consultant,23,0.9999582088039398,0.9997335836236372,0.7037037037037037,,0.9987480727240361
Information Technology,US,Software Developer,Principal Software Developer,23,0.9999999673804228,1.0,0.4838709677419355,,0.9918798856214235
Information Technology,US,Software Consultant,Solution Architect,23,0.0024428505499995,1.0,0.5862068965517241,0.5186763305773368,0.9992741552440347
Information Technology,US,Senior Developer,Senior Business Intelligence Developer,23,0.9999954261266356,0.8503969589676372,0.3939393939393939,0.4987965655762423,0.9760528063153487
Information Technology,US,Software Engineer,Senior Web Application Developer,23,5.658905067873476e-07,1.0,0.3529411764705882,0.4954823436949302,0.9946821446512154
Information Technology,US,Data Science Intern,Data Scientist,23,1.0,0.999999999996408,0.7037037037037037,0.5292262511822038,0.9989430015022575
Information Technology,US,Lead Software Developer,Software Architect,23,0.999999999999989,1.0,0.5333333333333333,0.5035808221051092,0.995450277269236
Information Technology,US,Computer Technician,Software Engineer,23,1.0,1.0,0.3529411764705882,0.5164112756603318,0.9791976443914348
Information Technology,US,Programmer Analyst,Application Development Manager,23,1.0,1.0,0.7692307692307693,0.5050224346027438,0.9993910428682622
Information Technology,US,Principal Development Head,Principal Development Manager,23,0.8005173222932311,0.6478673069353216,0.5333333333333333,,0.987312271718435
Information Technology,US,Programmer,SQL Developer,23,1.0,1.0,0.3529411764705882,,0.9755677743373414
Information Technology,US,Oracle Application Developer,Oracle Application Consultant,23,0.9937947309645608,0.9995517803219494,0.4375,0.4954408644947828,0.9897913328346998
Information Technology,US,Software Quality Assurance Tester,Quality Assurance Engineer,23,0.9999949896242932,0.9678452676171044,0.5862068965517241,,0.9962198887767307
Information Technology,US,Support Analyst,Business Systems Analyst,23,1.0,1.0,0.4838709677419355,0.5102140516552319,0.993089876488732
Information Technology,US,Information Technology Support,Software Developer,23,1.0,0.9999999999728548,0.5333333333333333,0.5173175505593212,0.9954700583551703
Information Technology,US,Software Quality Assurance Engineer,Quality Assurance Automation Engineer,23,0.9268682124008536,0.9994047959357432,0.5333333333333333,,0.9951653955569207
Information Technology,US,Senior Software Engineer,Product Architect,23,0.6962026604871292,0.959789729190712,0.3142857142857143,0.5007132328697402,0.9782555869148113
Information Technology,US,Data Warehouse Developer,Senior Developer,23,0.0031865758125459,0.999999687369902,0.4838709677419355,0.5127665242946008,0.9982573144606325
Information Technology,US,Programmer,Lead Systems Analyst,23,0.9999999999998144,1.0,0.84,0.5050372868534238,0.9996671640244866
Information Technology,US,Webmaster,Information Technology Specialist,23,4.606642457238852e-05,1.0,0.1219512195121951,,0.9569237899109772
Information Technology,US,Software Engineer,Solution Consultant,23,0.0001062127912807,1.0,0.2777777777777778,,0.9882424107132157
Information Technology,US,Solution Developer,Senior Developer,23,0.9999948468047372,1.0,0.7692307692307693,0.5080776964017379,0.9993916394049009
Information Technology,US,Network Administrator,Senior Network Analyst,23,0.9999999699127698,0.9999999999999948,0.7037037037037037,0.5111956237903272,0.9989369177417282
Information Technology,US,Computer Engineer,Systems Engineer,23,0.8473725434168147,0.9999999772968652,0.3529411764705882,0.4917058807841228,0.9829664644555353
Information Technology,US,Application Analyst,Application Analyst II,23,0.4280360480962357,0.8283282039152011,0.5333333333333333,,0.9957645760340522
Information Technology,US,Senior Programmer Analyst,Information Technology Specialist,23,0.0,0.0,0.5333333333333333,,0.9660582632331722
Information Technology,US,Software Engineer,Technical Account Manager,23,0.0,1.0,0.4838709677419355,0.500067417627891,0.9982579619621943
Information Technology,US,Software Developer,Game Developer,23,0.0004182327419042,0.0840554041693064,0.3529411764705882,0.5016764744617416,0.9039393595249576
Information Technology,US,Technical Leader,Senior Technical Leader,23,0.7387478850355842,0.9887886866191764,0.9166666666666666,,0.9998532911158774
Information Technology,US,Test Software Developer,Software Developer,23,0.4838939902609042,0.2490000089688074,0.4838709677419355,,0.9555709803878211
Information Technology,US,Programmer,Systems Architect,23,1.0,1.0,0.3939393939393939,0.5055390994807046,0.985201610189673
Information Technology,US,Application Programmer,Database Administrator,23,0.999997992870724,1.0,0.4375,0.5036214363340593,0.989745461909405
Information Technology,US,Web Developer,Network Engineer,23,0.0,1.0,0.0,0.5048296944491392,0.9020500127608216
Information Technology,US,Database Developer,Senior Database Administrator,23,0.9999181213403742,1.0,0.2105263157894736,0.4999291582422344,0.9327866898272973
Information Technology,US,Programmer,Business Intelligence Developer,23,1.0,1.0,0.5862068965517241,0.4989440658967262,0.997094360517769
Information Technology,US,ETL Consultant,Senior ETL Consultant,23,0.7065263656066932,0.9935280316932508,0.6428571428571429,,0.9985701079550657
Information Technology,US,Intern Programmer,Programmer,23,0.9997208702109104,1.0,0.84,0.5065049393163182,0.9996674482599262
Information Technology,US,Senior Software Engineer,Chief Software Engineer,23,0.9604691460907931,0.9556997267538664,0.3939393939393939,0.4965271081381563,0.9837870650877811
Information Technology,US,Application Programmer,Senior Application Programmer,23,0.9898791307263316,0.9999999975113398,0.5862068965517241,,0.9966426429388625
Information Technology,US,Programmer,Senior Technical Analyst,23,0.916897830659206,1.0,0.4375,0.4960135400875506,0.9908291270792136
Information Technology,US,Support Engineer,Technical Account Manager,23,0.9999999999999803,0.9999999999979045,0.3529411764705882,0.5072069595275179,0.9791378185637728
Information Technology,US,Associate Systems Analyst,Staff Information Systems Analyst,23,0.4865424434022929,0.9999993435783352,1.0,,0.9999510584482945
Information Technology,US,Desktop Support Specialist,Systems Engineer,23,1.0,1.0,0.3939393939393939,0.5015595046811948,0.9851831111371655
Information Technology,US,Systems Programmer,Senior Systems Engineer,23,1.0,1.0,0.5862068965517241,0.4945879024038233,0.9970903362610581
Information Technology,US,Programmer Analyst,Application Consultant,23,0.9999999834988772,1.0,0.7692307692307693,0.5084014830330801,0.99939169780015
Information Technology,US,Java Software Engineer,Senior Software Engineer,23,0.7458419880231543,0.9999999886684282,0.7037037037037037,0.5092129362029594,0.9992519113198222
Information Technology,US,Quality Assurance Analyst,Senior Test Engineer,23,0.999927643560572,1.0,0.2432432432432432,0.5147001087347403,0.9485537766887561
Information Technology,US,Software Engineer,Senior Systems Architect,23,0.8683657774038868,1.0,0.7692307692307693,0.5021244566839346,0.999492102030286
Information Technology,US,Senior Systems Administrator,Systems Architect,23,1.0,0.999999999946,0.4838709677419355,0.501765371233791,0.9930713776816205
Information Technology,US,Senior Developer,Senior Front End Developer,23,0.0,0.3359041370650999,0.3529411764705882,0.4986335118546006,0.9553741855746638
Information Technology,US,Salesforce Administrator,Salesforce Consultant,23,0.9999994725831496,0.9999189769851946,0.4375,0.4969088213054307,0.9897210182512945
Information Technology,US,Programmer,Technical Architect,23,1.0,1.0,0.7037037037037037,0.5109618714549997,0.998936838596633
Information Technology,US,Assistant Systems Administrator,Systems Administrator,23,0.9975046513572956,1.0,0.7037037037037037,0.5035979715141556,0.9989380199685227
Information Technology,US,Senior Web Developer,Senior Front End Developer,23,6.250902223781107e-05,0.9864478467880377,0.3142857142857143,0.5025319828164383,0.9923025729432072
Information Technology,US,Web Designer,Senior Front End Developer,23,0.9999968706503632,1.0,0.84,0.5142879948820194,0.9996681447845552
Information Technology,US,Software Intern,Software Engineer Intern,23,0.0033236339106581,0.9990779182612968,0.4838709677419355,,0.9979420697576366
Information Technology,US,Assistant Software Engineer,Software Engineer,23,0.99883196472596,1.0,0.9166666666666666,0.5025237388142705,0.999827178763271
Information Technology,US,PC Support Technician,Systems Administrator,23,0.9999999999584646,0.9999999670720224,0.7692307692307693,,0.999284799213431
Information Technology,US,Software Engineer,Android Engineer,23,0.0268854772216137,0.7759812379921107,0.4375,0.4963193711503339,0.9944310265882939
Information Technology,US,Help Desk Technician,Support Analyst,23,1.0,1.0,0.5333333333333333,0.5093900106919363,0.9954586530550935
Information Technology,US,Technical Associate,Senior Software Engineer,23,1.0,1.0,0.9166666666666666,0.5192934975111135,0.9998278210846356
Information Technology,US,Assistant Network Administrator,Systems Administrator,23,0.99996926852566,1.0,0.6428571428571429,0.5046407652168867,0.998210169851842
Information Technology,US,Quality Assurance Analyst,Technical Lead,23,1.0,1.0,0.3529411764705882,0.5137323112526164,0.9791802491162171
Information Technology,US,Web Developer,Application Analyst,22,0.999999999999576,1.0,0.3333333333333333,0.5084815256875846,0.9754380807811948
Information Technology,US,Systems Support Technician,Network Administrator,22,0.9998323366891892,0.9929046250298048,0.6296296296296297,,0.9975933268330885
Information Technology,US,Senior Programmer,Application Development Manager,22,1.0,1.0,0.8333333333333334,0.4985216447222333,0.9996469396168032
Information Technology,US,Web Designer,Interactive Developer,22,0.9999999999945708,0.9999999785318112,0.4193548387096774,0.4994486917980721,0.9880314862233645
Information Technology,US,Programmer,Lead Programmer Analyst,22,0.9999999999905088,1.0,0.375,0.4897624840957393,0.9825627982055365
Information Technology,US,Programmer Analyst,Senior Database Administrator,22,1.0,1.0,0.9130434782608696,0.5017543701732213,0.9998214161040708
Information Technology,US,Quality Assurance Engineer,Test Automation Engineer,22,0.9999573291236916,0.9999996073810152,0.5172413793103449,,0.9938814882934458
Information Technology,US,Oracle Database Administrator,Oracle Consultant,22,0.9999947861788584,0.9981422291737548,0.5172413793103449,,0.9938441771892252
Information Technology,US,Quality Assurance Lead,Test Manager,22,0.8930912329372388,1.0,0.2222222222222222,0.5093128283881088,0.9469131653470314
Information Technology,US,Software Engineer,Lead Software Architect,22,0.9932367223325648,1.0,0.5172413793103449,0.5067464070675843,0.9948371407930944
Information Technology,US,User Interface Designer,Information Architect,22,0.9999999999999992,1.0,0.2571428571428571,0.5069349067936614,0.9539344496040709
Information Technology,US,Programmer Analyst,Senior Technical Analyst,22,3.6789920887514433e-08,1.0,1.0,0.499840891754148,0.9999787392858217
Information Technology,US,Lead Programmer,Senior Developer,22,1.0,1.0,0.4666666666666667,0.5011465029526929,0.9919820285111557
Information Technology,US,Technical Lead,Application Development Manager,22,0.001416282598852,1.0,0.5172413793103449,0.4998834363067249,0.9986867253583527
Information Technology,US,Junior Web Developer,Software Engineer,22,1.0,1.0,0.5714285714285714,0.5166734974786362,0.9967232931813674
Information Technology,US,Network Technician,Information Technology Consultant,22,1.0,1.0,0.5172413793103449,0.5095361732772059,0.9947933643420126
Information Technology,US,Senior Business Systems Analyst,Scrum Master,22,0.9984801080798422,0.9999999999656444,0.3333333333333333,0.4995369577209896,0.9754202729913346
Information Technology,US,Technical Lead,Lead Architect,22,0.9230477815163962,1.0,0.3333333333333333,0.5027291978387928,0.9778287822189403
Information Technology,US,Software Tester,Software Quality Assurance Engineer,22,1.0,0.9999995500901084,0.4193548387096774,,0.9859957086260692
Information Technology,US,Senior Programmer Analyst,Application Architect,22,1.0,1.0,0.4193548387096774,0.5047233427331537,0.9880513458220097
Information Technology,US,Technical Lead,Senior Software Architect,22,0.9217338961802568,1.0,0.4193548387096774,0.5174117812113467,0.9893096269862862
Information Technology,US,Computer Technician,Information Technology Support Specialist,22,1.0,1.0,0.4666666666666667,0.4957999089662094,0.9919684668340937
Information Technology,US,Advanced Programmer,Programmer Analyst,22,0.9884113201728298,0.9355074549752084,0.8333333333333334,,0.9994973619096039
Information Technology,US,Systems Analyst,Senior Web Developer,22,0.8858048149242144,1.0,0.2222222222222222,0.500938485956261,0.9472855803679452
Information Technology,US,PHP Developer,Senior PHP Developer,22,0.9594887359021312,0.9999999993243244,0.5714285714285714,,0.9963492423628214
Information Technology,US,Network Administrator,Information Security Analyst,22,1.0,0.9999999999988552,0.5714285714285714,0.5125255150844802,0.9967189736356096
Information Technology,US,Information Technology Specialist,Advisor Information Technology Specialist,22,0.999999999997945,0.999729985501673,0.9130434782608696,,0.9997902766294483
Information Technology,US,Senior Programmer,Software Architect,22,1.0,1.0,0.6296296296296297,0.5112898527393255,0.9980006986198438
Information Technology,US,Systems Administrator,Network Systems Engineer,22,0.9963326846867476,0.9997138760091264,0.1891891891891892,0.505076368966189,0.9208361652294187
Information Technology,US,Developer,Information Technology Project Manager,22,0.9999999999999932,1.0,0.5172413793103449,,0.993881136341572
Information Technology,US,Information Technology Intern,Programmer Analyst,22,1.0,1.0,0.76,0.5254537117925786,0.9993454010589474
Information Technology,US,Junior Quality Assurance Analyst,Quality Assurance Analyst,22,0.9833417643958138,1.0,0.8333333333333334,,0.9995956245588555
Information Technology,US,Test Software Development Engineer,Senior Software Development Engineer,22,1.0,1.0,0.8333333333333334,0.5055652743705054,0.9996477308582602
Information Technology,US,Software Architect,Software Engineering Manager,22,0.9520675730937525,0.9988332125935474,0.1891891891891892,0.5029925408061868,0.924950338321757
Information Technology,US,Senior Software Engineer,Technology Vice President,22,0.6723590689413103,0.948008781790768,0.5172413793103449,,0.995389021945518
Information Technology,US,Senior Systems Analyst,Application Architect,22,1.0,1.0,0.6296296296296297,0.5038064292405077,0.9979959350878915
Information Technology,US,Programmer,Senior .NET Developer,22,1.0,1.0,0.8333333333333334,,0.9995861810557829
Information Technology,US,Systems Engineer,Software Developer Intern,22,0.0,0.0,0.4193548387096774,0.5073605144099116,0.9266863578228306
Information Technology,US,Senior Software Engineer,Software Development Team Lead,22,0.0004632092536128,0.1728048969737006,0.4193548387096774,0.497837949253495,0.9567885371408067
Information Technology,US,Systems Analyst,Software Development Manager,22,1.0,1.0,0.6923076923076923,0.5078004629663063,0.9988271151078456
Information Technology,US,Senior Programmer,Senior .NET Developer,22,1.0,1.0,0.3333333333333333,,0.9712421646245261
Information Technology,US,.NET Developer,Senior .NET Consultant,22,0.999999963750482,1.0,0.6923076923076923,,0.9986214016954446
Information Technology,US,Network Administrator,Security Analyst,22,1.0,0.9999999998220306,0.375,0.5142730696602826,0.9826961069579463
Information Technology,US,Senior Technical Analyst,Senior Systems Analyst,22,0.9999999999652144,0.9216507429989228,0.2222222222222222,0.5024127660622533,0.9223720525132474
Information Technology,US,Web Designer,Information Technology Specialist,22,3.373006352003216e-08,1.0,0.1282051282051282,,0.9590748804409496
Information Technology,US,Technical Support Specialist,Desktop Support Specialist,22,0.0601441601060027,0.9526532657363872,0.2571428571428571,0.5053885171511193,0.9849082916478965
Information Technology,US,User Experience Architect,Senior User Experience Architect,22,0.9589265854850056,0.999195452274488,0.6296296296296297,0.5054376189381506,0.9981026662746175
Information Technology,US,Support Analyst,Application Analyst,22,1.0,1.0,0.2941176470588235,0.5106174035665271,0.9660218197736631
Information Technology,US,Systems Administrator,Administrator III,22,0.9849953426317588,0.9999999998987374,0.1891891891891892,,0.9096587724423651
Information Technology,US,Information Technology Support,Systems Analyst,22,1.0,1.0,0.375,0.5179058354961084,0.9827157795624617
Information Technology,US,Solution Architect,Software Development Manager,22,0.9999999992046618,0.7528189910044778,0.2571428571428571,0.4982469362157313,0.9020847022493924
Information Technology,US,Software Developer,Software Developer III,22,0.7928332796235954,0.9999999999870408,0.6296296296296297,,0.998233953372303
Information Technology,US,Software Test Engineer,Quality Assurance Lead,22,1.0,1.0,0.2571428571428571,0.4949989693312716,0.953767030480165
Information Technology,US,Associate Software Engineer,Software Engineering Analyst,22,0.001755079494813,0.9999920940795882,1.0,0.5119813906773989,0.999978769232127
Information Technology,US,Software Engineer,Software Engineering Team Lead,22,0.28044814029102,0.999999998458742,0.8333333333333334,0.5057656977361406,0.9998700695448871
Information Technology,US,Pre Sales Engineer,Solution Architect,22,0.9999999999975456,1.0,0.4666666666666667,0.5117787595283235,0.9920089298501562
Information Technology,US,Systems Support Technician,Systems Administrator,22,0.9999999973464692,0.9999996750947652,0.4666666666666667,,0.99060680180842
Information Technology,US,Windows Systems Administrator,Senior Systems Administrator,22,0.9999999456714428,0.9985436315969364,0.6296296296296297,,0.997636585875234
Information Technology,US,Programmer Analyst,Senior Business Systems Analyst,22,1.0,1.0,0.8333333333333334,0.5069784959913771,0.9996478893979374
Information Technology,US,Software Engineer,Senior Software Engineer II,22,0.9975322799909472,1.0,0.5172413793103449,,0.9939019066101963
Information Technology,US,Software Engineer,Software Technical Lead,22,0.8406486186093045,0.999999961181366,0.6923076923076923,0.5025936817096079,0.9990578219882376
Information Technology,US,Web Development Intern,Software Developer,22,1.0,1.0,0.5172413793103449,0.509637631044287,0.9947935317870354
Information Technology,US,Programmer Analyst,Quality Assurance Lead,22,0.9999999999945508,1.0,0.76,0.4987181468970666,0.9993398043479506
Information Technology,US,Senior Software Quality Assurance Engineer,Principal Quality Assurance Engineer,22,0.1452780945918693,0.9766181015154218,0.6296296296296297,,0.9992224879436203
Information Technology,US,Webmaster,Application Developer,22,1.0,1.0,0.2222222222222222,0.5058214393650348,0.9388859584571763
Information Technology,US,Technical Lead,Lead Technical Consultant,22,0.0019721573995035,0.9964270145165663,0.2222222222222222,0.4941848843882968,0.9837006831985257
Information Technology,US,Software Engineer,Software Project Lead,22,0.8917205807695369,0.9999999957230002,0.2941176470588235,,0.9656061132812506
Information Technology,US,Systems Administrator,Data Center Manager,22,0.871738640359409,0.9999999999999905,0.6296296296296297,0.5096678616453784,0.9983249823804443
Information Technology,US,Support Engineer,Technical Consultant,22,1.0,1.0,0.3333333333333333,0.4972704237718398,0.9753523470137138
Information Technology,US,Programmer Analyst,Oracle Database Administrator,22,1.0,1.0,0.6296296296296297,0.5065824179276138,0.9979977034482783
Information Technology,US,Implementation Engineer,Senior Implementation Engineer,22,0.9699024847620558,0.8974381488565788,0.76,0.5027025006812705,0.9991162034085587
